id_1,id_2,time_diff_min,battery_diff,wave_period_diff,wave_height_diff,turbidity_diff,water_temp_diff,same_beach,rule_based_flag,is_duplicate
11155,11157,57,77,4.89,2.71,88.18,0.09,1,0,0
34993,34994,10,57,6.16,0.19,48.16,0.02,1,0,0
27276,27277,54,26,0.83,2.6,46.88,0.43,1,0,0
4552,4553,56,44,0.35,0.42,82.24,1.13,1,0,0
11910,11911,59,13,2.84,1.5,65.67,9.44,1,0,0
34475,34477,40,69,5.1,1.29,40.1,5.56,1,0,0
17832,17833,50,94,0.43,2.08,42.25,3.73,1,0,0
28342,28344,43,76,11.03,2.34,73.77,8.12,1,0,0
20101,20102,58,45,4.85,2.84,60.53,2.16,1,0,0
22000,22001,49,70,4.95,3.78,13.72,0.57,1,0,1
31933,31934,57,56,9.1,0.84,54.39,5.62,1,0,0
6330,6331,48,3,3.97,2.18,1.82,0.97,1,0,1
18317,18318,56,79,7.44,0.56,22.14,4.34,1,0,0
3434,3435,41,40,12.12,0.88,53.09,1.1,1,0,0
9908,9909,12,33,5.01,0.78,49.65,0.26,1,0,0
15902,15903,40,6,1.3,1.36,73.06,6.03,1,0,0
2501,2502,44,47,2.71,0.59,21.57,0.95,1,0,0
18305,18306,27,71,5.81,3.98,5.07,1.32,1,0,1
14108,14109,40,29,5.73,0.29,2.49,1.26,1,0,1
24853,24854,37,17,0.84,0.62,46.19,5.71,1,0,0
19926,19927,35,71,13.43,2.98,19.84,7.29,1,0,0
16036,16037,24,84,0.28,1.38,0.58,7.24,1,0,0
4364,4365,50,61,1.93,0.95,27.12,6.21,1,0,0
25596,25597,47,29,3.03,0.31,2.48,6.04,1,0,0
24447,24448,17,14,0.37,0.81,33.52,5.03,1,0,0
17025,17026,6,1,3.67,1.12,1.14,3.07,1,0,1
25074,25075,10,58,8.71,0.02,79.78,0.3,1,0,0
12540,12542,30,66,13.1,1.62,66.63,1.67,1,0,0
32498,32499,20,23,9.39,1.89,21.63,2.19,1,0,0
18763,18764,58,40,9.68,3.25,46.21,0.97,1,0,0
32137,32138,39,31,5.15,2.34,20.52,1.87,1,0,0
30217,30218,47,3,0.6,2.46,13.85,5.18,1,0,0
10084,10085,35,57,3.32,2.84,8.48,4.07,1,0,1
4314,4315,33,42,3.24,2.54,80.7,1.18,1,0,0
21491,21493,56,5,8.08,2.95,5.69,1.2,1,0,1
30023,30025,41,51,0.6,3.28,62.03,0.9,1,0,0
23758,23759,37,45,10.12,2.45,62.86,5.76,1,0,0
4808,4810,36,24,10.79,1.78,6.05,4.8,1,0,1
23764,23765,18,49,0.01,1.73,9.4,6.5,1,0,0
21382,21384,46,54,4.5,0.37,19.77,4.37,1,0,0
32705,32706,46,31,0.58,0.53,31.39,5.27,1,0,0
22210,22211,22,79,3.06,0.79,78.44,8.9,1,0,0
16460,16461,13,77,8.09,2.38,64.46,0.59,1,0,0
29676,29677,35,36,3.54,0.32,34.62,3.57,1,0,0
12296,12297,27,43,0.6,2.23,76.84,6.14,1,0,0
8582,8584,42,8,7.86,1.03,68.02,1.23,1,0,0
31906,31907,56,91,7.11,1.64,16.07,2.5,1,0,0
156,157,32,3,4.29,3.04,7.1,7.65,1,0,0
6903,6904,30,81,6.19,0.7,12.1,0.9,1,0,1
133,135,60,55,3.57,1.88,56.38,0.38,1,0,0
21981,21982,45,31,0.53,0.57,19.79,3.02,1,0,0
22300,22301,36,17,4.63,1.54,28.79,1.37,1,0,0
29718,29719,60,1,8.21,1.12,79.03,3.99,1,0,0
7752,7753,34,0,12.08,2.25,21.27,1.71,1,0,0
24985,24986,10,26,6.48,0.43,45.59,0.92,1,0,0
3816,3817,55,43,3.83,4.86,34.85,6.08,1,0,0
8765,8766,38,4,0.77,2.75,20.5,4.01,1,0,0
18312,18313,37,32,6.64,2.04,30.77,3.89,1,0,0
9163,9164,16,32,5.36,1.22,4.46,0.95,1,0,1
27616,27617,36,6,1.29,1.96,15.23,3.22,1,0,0
1427,1428,30,31,0.03,2.76,61.44,5.59,1,0,0
1791,1793,49,26,3.26,1.54,41.14,0.25,1,0,0
11335,11336,32,9,8.95,0.43,34.06,6.19,1,0,0
10095,10096,46,6,9.79,1.91,1.42,7.48,1,0,0
25480,25482,60,36,1.76,1.98,3.3,2.9,1,0,1
27315,27316,43,20,3.63,1.41,42.95,8.28,1,0,0
33676,33677,45,59,3.35,0.15,5.09,0.65,1,0,1
16167,16168,55,28,8.79,4.04,69.47,6.19,1,0,0
10498,10499,37,22,11.36,0.65,8.19,1.39,1,0,1
29006,29007,40,42,4.05,2.5,49.8,7.2,1,0,0
30134,30135,6,87,12.2,2.72,4.85,2.26,1,0,1
16512,16513,29,82,14.47,2.25,7.72,1.7,1,0,1
1710,1711,21,42,11.7,2.58,52.67,1.49,1,0,0
31317,31318,17,55,5.15,0.56,23.83,6.23,1,0,0
31252,31253,29,22,1.8,2.79,71.03,1.39,1,0,0
29246,29248,54,54,2.18,2.16,21.41,1.38,1,0,0
2407,2408,51,69,5.19,1.66,28.56,8,1,0,0
23928,23929,40,16,2.83,1.28,26.42,3.13,1,0,0
20666,20668,40,1,3.42,3.93,3.36,0.98,1,0,1
14580,14581,29,60,2.9,0.47,32.97,1.55,1,0,0
15908,15909,13,29,2.21,0.89,78.19,1.07,1,0,0
19065,19066,49,26,14.11,1.18,32.94,0.64,1,0,0
15343,15344,13,4,5.58,3.79,66.94,3.09,1,0,0
4876,4877,31,63,5.84,0.61,19.09,0.36,1,0,0
22756,22757,54,12,13.31,1.2,47.03,6.02,1,0,0
14148,14149,40,9,1.4,1.27,34.85,6.11,1,0,0
9817,9818,30,2,7.07,3.37,47.94,2.95,1,0,0
21377,21378,56,20,5.4,0.02,53.14,0.1,1,0,0
29769,29770,54,9,4.16,3.07,79.99,3.46,1,0,0
17975,17976,38,14,6.08,1.42,28,5.46,1,0,0
25050,25051,53,6,10,2.65,9.14,1.97,1,0,1
2324,2325,49,33,3.42,2.08,51.09,5.42,1,0,0
2950,2951,57,37,6.1,2.09,40.96,8.91,1,0,0
30285,30286,6,40,8.9,1.73,5.37,0.92,1,0,1
7625,7626,33,44,1.24,3.56,19.42,0.74,1,0,0
30665,30667,25,2,8.35,2.09,12.82,5.55,1,0,0
947,948,25,70,2.23,2.06,49.58,1.59,1,0,0
8875,8876,12,30,5.5,4.1,53.54,2.17,1,0,0
9929,9931,52,21,0.13,0.61,25.23,1.13,1,0,0
18124,18125,44,0,3.51,1.84,24.98,1.57,1,0,0
31471,31472,50,44,4.65,2.73,48.86,0.07,1,0,0
5417,5418,10,33,1.77,4,1.12,2.57,1,0,1
5167,5168,54,25,5.08,2.13,25.07,4.78,1,0,0
19095,19096,45,62,4.08,0.99,40.1,0.16,1,0,0
34124,34125,43,45,6.15,2.32,42.21,6.12,1,0,0
1092,1093,32,22,4.89,0.33,45.54,3.89,1,0,0
34721,34722,49,62,6.88,0.42,15.59,2.92,1,0,0
32083,32084,23,6,9.57,0.09,85.04,2.3,1,0,0
31170,31171,25,1,1.27,1.01,37.61,3.29,1,0,0
60,61,39,20,6.61,0.52,29.66,0.86,1,0,0
30520,30521,47,74,10.39,0.85,46.95,1.56,1,0,0
9604,9605,52,62,9.4,0.14,17.69,5.32,1,0,0
17024,17025,35,1,8.61,0.83,6.65,1.28,1,0,1
1564,1565,6,16,3.3,0.67,6.97,3.25,1,0,1
16732,16733,33,38,7.42,0.87,40.11,3.49,1,0,0
31999,32000,5,10,2.96,2.03,12.93,0.54,1,1,1
12944,12946,35,16,6.01,4.22,38,1.95,1,0,0
29365,29366,30,11,5.85,1.92,65.18,1.76,1,0,0
17218,17219,16,28,6.38,2.37,1.64,5.24,1,0,0
28957,28958,54,33,0.51,2.33,0.84,1.43,1,0,1
24731,24732,59,79,3.6,3.74,6.76,3.72,1,0,1
11643,11644,30,30,1.17,0.45,48.26,5.1,1,0,0
10592,10593,10,56,6.64,2.58,21.3,1.33,1,0,0
2072,2074,54,34,3.68,0.62,3.56,1.91,1,0,1
21853,21855,49,5,1.43,3.32,0.92,3.97,1,0,1
31417,31418,10,14,3.69,1.53,6.66,8.2,1,0,0
3584,3585,40,11,7.37,0.46,8.15,1.54,1,0,1
25175,25176,25,96,3.8,1.71,8.75,8.5,1,0,0
27621,27622,31,48,5.32,1.51,12.29,2.19,1,0,1
18977,18978,35,54,4.02,1.95,53.79,7.51,1,0,0
31777,31778,54,15,6.86,1.08,6.42,2.61,1,0,1
853,854,31,33,0.83,1.1,90.31,0.17,1,0,0
33066,33067,9,91,2,1.32,62.42,1.04,1,0,0
14876,14877,37,58,6.7,2.29,8.43,1.1,1,0,1
3894,3895,38,24,3.86,3.3,2.62,0.23,1,0,1
18018,18019,38,22,8.92,4.2,1.46,8.22,1,0,0
10597,10598,11,79,10.56,2.19,16.08,0.32,1,0,0
6972,6973,25,17,8.06,0.8,1.74,4.21,1,0,1
21291,21292,44,35,3.81,0.72,32.95,2.07,1,0,0
1612,1613,50,3,6.5,0.84,1.01,5.13,1,0,0
12983,12984,41,31,5.94,0.89,64.33,8.22,1,0,0
30522,30523,7,31,4.35,3.9,48.89,5.55,1,0,0
19078,19079,52,52,5.52,0.12,31.52,3.39,1,0,0
23911,23912,57,67,9.2,4.27,30.58,4.42,1,0,0
15758,15759,17,78,1,4.03,26.27,3.76,1,0,0
22339,22340,6,33,5.56,3.45,1,3.54,1,0,1
10903,10904,24,25,1.6,2.67,12.82,1.62,1,0,1
9584,9586,19,91,2.53,0.17,20.25,0.67,1,0,0
17745,17746,57,1,8.64,3.46,67.44,2,1,0,0
28298,28299,40,51,3.34,2.05,23.84,1.22,1,0,0
26480,26481,16,24,3.84,0.12,13.28,2.93,1,0,1
25615,25616,46,77,3.26,0.16,82.42,3.13,1,0,0
13209,13210,12,23,7.81,0.95,89.72,0.17,1,0,0
26793,26794,35,35,8.68,2.09,27,4.02,1,0,0
16141,16142,57,62,11.67,2.96,76.89,6.28,1,0,0
16007,16008,41,21,6.91,1.93,28.32,0.86,1,0,0
28440,28441,27,2,9.42,1.69,7.85,1.69,1,0,1
15461,15462,33,16,12.93,0.43,36.77,1.3,1,0,0
29536,29537,19,45,3.4,0.43,5.37,1.76,1,0,1
2693,2695,48,37,1.93,1.68,43.02,1.63,1,0,0
26504,26505,59,45,1.03,1.45,4.58,1.58,1,0,1
20796,20797,6,30,1.75,2.47,15.84,7.29,1,0,0
12106,12107,53,30,1.62,1.58,28.22,1.22,1,0,0
11167,11169,35,21,2.13,3.98,11.26,3.3,1,0,1
3366,3368,57,82,11.8,1.28,5.65,3.95,1,0,1
16241,16242,28,9,8.69,0.26,50.02,6.85,1,0,0
10874,10875,22,1,3.53,3.99,39.28,2.97,1,0,0
30617,30618,6,47,1.16,3.03,41.86,1.52,1,0,0
23822,23823,50,17,0.25,0.97,44.11,5.92,1,0,0
24244,24245,30,46,9.04,3.69,24.74,8.69,1,0,0
19018,19020,57,81,8.62,2.89,9.7,2.87,1,0,1
3744,3745,26,9,5.97,0.64,9.46,2.89,1,0,1
34316,34317,54,9,1.63,1.33,96.83,4.6,1,0,0
13154,13155,45,59,5.59,2.3,69.15,2.99,1,0,0
9555,9556,53,34,3.3,0.53,54.32,4.82,1,0,0
28886,28887,27,16,6.82,1.65,30.01,3.16,1,0,0
20226,20227,52,56,8.65,3.8,36.79,0.47,1,0,0
17318,17319,21,73,2.24,1.38,78.27,1.46,1,0,0
7321,7322,15,3,4.83,1.89,52.94,6.67,1,0,0
21037,21038,54,15,7.06,1.86,80.31,5.81,1,0,0
27908,27909,47,23,1.75,1.63,84.95,4.49,1,0,0
14710,14711,58,61,4.87,1.17,31.26,5.58,1,0,0
24932,24933,16,61,2.03,0.67,20.3,5.19,1,0,0
10720,10721,57,13,4.3,1.12,38.41,0.09,1,0,0
27874,27875,39,26,9.95,3.49,8.54,4.17,1,0,1
30867,30868,57,63,2.46,3.33,14.14,1.25,1,0,1
16392,16393,36,52,8.67,0.7,6.84,2.55,1,0,1
29399,29400,20,10,1.61,2.86,88.09,7.67,1,0,0
23132,23133,24,70,5.63,1.7,35.72,1.11,1,0,0
16292,16293,41,16,1.84,4.74,75.01,3.42,1,0,0
8531,8532,38,62,4.44,0.86,25.74,2.36,1,0,0
28669,28670,59,48,9.65,0.71,5,5.14,1,0,0
30319,30320,56,6,10.08,0.77,18.67,1.79,1,0,0
13655,13656,43,5,4.73,4,30.72,0.5,1,0,0
1225,1226,40,71,0.86,2.68,56.91,6.38,1,0,0
28074,28075,51,45,0.97,0.13,74.66,0.31,1,0,0
1404,1405,25,16,4.8,0.1,72.4,1.95,1,0,0
11004,11005,21,35,2.54,0.93,38.16,2.34,1,0,0
27067,27068,10,12,4.28,0.66,34.46,4.44,1,0,0
21725,21726,24,34,4.02,2.67,59.22,9.46,1,0,0
29543,29544,48,59,0.45,0.8,34.01,0.6,1,0,0
33526,33527,60,43,11.76,3.08,2.76,0.47,1,0,1
24029,24030,33,46,4.1,1.24,59.97,2.3,1,0,0
31697,31698,17,16,2.66,0.52,4.93,6.57,1,0,0
27564,27565,53,7,0.91,1.09,68.63,3.34,1,0,0
29903,29904,28,7,0.52,0.47,38.24,0.96,1,0,0
31140,31141,35,45,0.41,1.35,61.13,4.29,1,0,0
9697,9698,16,48,2.22,1.35,45.12,2.12,1,0,0
12987,12988,15,86,5.11,0.99,15.51,5.22,1,0,0
408,409,51,11,5.93,2.07,13.94,1.6,1,0,1
5384,5385,8,25,5.31,1.36,20.54,2.75,1,0,0
25442,25443,11,22,7.39,2.06,78.34,7.66,1,0,0
30888,30889,52,29,8.98,1.02,26.4,1.83,1,0,0
16530,16532,57,7,2.72,2.23,41.77,2.33,1,0,0
4423,4424,59,28,0.97,2.81,16.94,2.21,1,0,0
25635,25636,28,67,2.07,2.01,7.48,0.27,1,0,1
10468,10469,53,12,13.87,0.57,5.99,0.68,1,0,1
13544,13545,10,78,7.16,1.58,69.12,1.92,1,0,0
27751,27752,12,20,0.48,1.03,0.7,3.03,1,0,1
27694,27695,8,35,2.32,0.59,12.6,0.75,1,0,1
7187,7188,18,10,7.5,1.21,64.66,5.82,1,0,0
18913,18914,50,30,9.47,4.21,53.89,3.49,1,0,0
26230,26231,49,27,1.28,0.98,14.17,1.45,1,0,1
23638,23640,56,66,8.01,1.61,32.17,2.46,1,0,0
16606,16607,48,2,3.26,0.27,0.81,5.14,1,0,0
33459,33460,15,47,3.67,0.34,2.84,5.03,1,0,0
4542,4543,23,24,2.57,3.03,82.25,4.45,1,0,0
8069,8070,43,50,4.39,0.64,88.25,3.79,1,0,0
28919,28920,20,24,5.98,1.54,59.73,0.66,1,0,0
11374,11375,23,36,5.24,0.16,25.23,0.48,1,0,0
27901,27902,56,1,4.69,0.11,2.54,0.22,1,0,1
4123,4124,13,12,1.15,2.23,62.13,8.12,1,0,0
5056,5057,51,21,10.11,3.38,44.82,0.04,1,0,0
8066,8067,35,2,13.21,1.74,20.21,2.33,1,0,0
30081,30082,53,45,2.92,0.67,7.92,2.54,1,0,1
30594,30595,35,39,11.94,2.05,3.86,5.13,1,0,0
6964,6966,34,41,3.66,0.47,18.72,2.42,1,0,0
29514,29515,56,65,1.04,2.66,9.69,3.96,1,0,1
32981,32982,14,37,1.76,3.04,43.39,2.46,1,0,0
4039,4040,16,41,11.69,2.09,87.05,4.81,1,0,0
5692,5693,42,69,1.4,0.55,12.4,9.01,1,0,0
23464,23465,17,2,9.37,0.5,3.92,4.3,1,0,1
16437,16438,43,26,3.66,2.14,66.62,7.16,1,0,0
19886,19888,44,31,0.45,0.05,55.73,8.3,1,0,0
2855,2856,7,22,0.98,0.7,6.66,6.91,1,0,0
5298,5299,5,4,2.7,1.41,7.92,4.72,1,1,1
4051,4052,8,12,6.48,0.49,6.33,4.9,1,0,1
23021,23022,6,5,0.34,2.9,44.41,1.63,1,0,0
10722,10723,40,13,0.64,2.85,91.08,5.58,1,0,0
25366,25367,56,0,0.36,2.6,16.57,7.12,1,0,0
1751,1752,46,44,1.11,3.53,56.3,7.89,1,0,0
29087,29088,39,52,5.81,1.89,32.32,8.8,1,0,0
4690,4691,45,35,5.7,0.62,30.48,5.45,1,0,0
3487,3488,48,90,11.95,0.78,36.98,6.49,1,0,0
15141,15142,36,22,0.7,0.82,39.59,0.23,1,0,0
8561,8562,11,62,6.79,3.06,23.06,0.64,1,0,0
1835,1836,41,53,1.02,0.25,42.12,2.62,1,0,0
6051,6052,39,18,0.9,1.44,7.48,0.49,1,0,1
19337,19338,32,28,11.48,1.78,12.92,8.02,1,0,0
7639,7640,6,8,4.06,3.04,45.62,6.89,1,0,0
11580,11581,16,35,4.83,0.93,37.38,1.83,1,0,0
15,16,45,29,2.17,0.21,23.73,4.48,1,0,0
22201,22202,53,17,1.82,3.07,11.02,9.09,1,0,0
24555,24556,58,19,0.19,2.06,12.21,0.93,1,0,1
28674,28675,19,16,6.34,1.74,24.55,1.96,1,0,0
19083,19084,53,30,6.53,0.34,53.46,0.52,1,0,0
31875,31876,40,1,6.1,0.22,58.69,1.83,1,0,0
6061,6062,38,16,1.37,2.35,9.39,4.11,1,0,1
1452,1453,49,2,4.54,0.82,41.46,3.44,1,0,0
17150,17151,27,23,2.63,3.01,32.8,3.71,1,0,0
5265,5266,18,57,3.3,1.83,44.63,3.46,1,0,0
31195,31196,40,9,11.61,1.31,53.46,0.23,1,0,0
21372,21373,44,48,7.12,1.34,73.06,5.9,1,0,0
28199,28200,36,34,0.55,1.07,14.91,4.52,1,0,1
5508,5509,39,18,2.97,3.26,5.82,1.04,1,0,1
19027,19028,59,22,10.69,0.14,41.06,6.64,1,0,0
8238,8239,60,38,6.54,2.17,23.16,1.21,1,0,0
268,269,54,56,10.1,0.18,82.28,4.59,1,0,0
33926,33927,53,14,4.97,0.38,22.42,2.7,1,0,0
7019,7020,58,35,4.36,0.46,27.36,4.72,1,0,0
21921,21922,60,1,1.48,1.53,44.24,3.72,1,0,0
6740,6741,58,0,6.27,3.19,10.07,3.78,1,0,1
21105,21106,26,76,3.79,4.38,3.43,1.69,1,0,1
6232,6233,21,9,7.21,1.33,12.24,0.72,1,0,1
32365,32366,29,52,8.56,1.4,46.06,3.41,1,0,0
30619,30620,10,49,12.51,3.46,52.83,2.51,1,0,0
8228,8229,5,27,8.42,0.04,14.34,4.35,1,1,1
8735,8736,12,20,0.54,2.57,27.4,2.62,1,0,0
32899,32900,10,31,11.24,4.15,41.78,2.89,1,0,0
31852,31853,35,61,5.14,1.9,27.74,4.72,1,0,0
3671,3672,53,19,7.46,1.49,10.37,3.18,1,0,1
5278,5279,46,75,3.48,2.19,19.66,1.98,1,0,0
5744,5745,27,32,1.47,2.54,1.99,4.15,1,0,1
7796,7797,59,75,3.31,2.16,76.88,6.62,1,0,0
23990,23991,47,21,8.1,0.52,29.86,6.09,1,0,0
17556,17557,11,14,11.45,0.22,3.87,1.43,1,0,1
31411,31412,17,44,2.26,0.34,7.04,3.62,1,0,1
4110,4111,22,7,4.7,2.52,55.24,4.16,1,0,0
31253,31254,44,65,8.91,3.39,22.6,3.21,1,0,0
8581,8584,49,55,4.12,1.38,8.21,1.83,1,0,1
25288,25290,49,22,5.84,0.85,5.09,1.59,1,0,1
4911,4912,17,26,1.86,1.33,36.25,0.85,1,0,0
2200,2201,38,17,5.7,0.89,48.15,0.91,1,0,0
23426,23427,54,3,6.12,0.07,22.41,3.72,1,0,0
26737,26738,10,63,2.64,2.76,70.71,5.05,1,0,0
1367,1369,20,36,1.59,3.66,47.14,2.66,1,0,0
31301,31302,22,2,8.07,2.41,54.16,7.52,1,0,0
8772,8773,46,2,0.19,3.22,12.95,1.18,1,0,1
16798,16799,41,43,1.8,0.24,25.88,5.06,1,0,0
32751,32752,14,23,1.91,0.57,20.05,1.07,1,0,0
31031,31032,35,32,11.38,2.13,3.56,3.12,1,0,1
21691,21692,12,61,0.92,0.58,54.98,7.54,1,0,0
18456,18457,43,6,8.85,3.31,47.77,0.41,1,0,0
23464,23466,57,42,9.51,1.31,39.79,5.04,1,0,0
27589,27590,50,36,0.13,0.78,37.69,3.05,1,0,0
18811,18812,55,39,1.94,1.21,62.27,1.32,1,0,0
6939,6940,55,43,10.14,3.17,17.66,0.51,1,0,0
33080,33081,9,43,7.92,3.3,12.17,2.45,1,0,1
6782,6783,18,74,12.45,1.51,29.22,1.19,1,0,0
6397,6398,17,79,1.24,0.44,54.88,0.74,1,0,0
33527,33528,57,66,12.7,1.12,79.59,7.04,1,0,0
8404,8405,56,6,5.41,3.61,4.16,8.64,1,0,0
17178,17179,51,4,10.92,1.18,10.2,3.41,1,0,1
11983,11984,25,60,6.97,0.28,45.36,1.22,1,0,0
26871,26872,51,10,12.06,1.81,33.88,5.34,1,0,0
4460,4461,26,22,0.01,0.1,24.13,1.83,1,0,0
23110,23111,41,23,0.96,0.98,17.9,5.22,1,0,0
27452,27454,37,9,1.91,0.76,16.01,4.35,1,0,0
31137,31138,52,35,1.87,0.17,48.57,1.5,1,0,0
31199,31200,22,40,6.94,1.94,55.24,7.88,1,0,0
25873,25874,46,90,13.02,0.49,58.21,7.31,1,0,0
4382,4384,49,14,4.06,4.39,33.77,8.37,1,0,0
20548,20549,40,83,12.79,1.38,10.86,1.11,1,0,1
27861,27862,50,55,0.38,2.03,74.58,1.1,1,0,0
16925,16926,42,18,0.73,0.01,53.72,0.37,1,0,0
2973,2974,14,2,5.78,3.38,43.74,2.22,1,0,0
7342,7343,55,26,10.76,1.69,52.33,2.48,1,0,0
11334,11335,25,25,1.22,1.76,45.6,0.95,1,0,0
33833,33834,54,39,3.49,0.12,53.64,2.43,1,0,0
28843,28844,56,83,6.51,0.71,13.44,1.94,1,0,1
21195,21196,57,66,13.47,0.19,70.18,2.98,1,0,0
10993,10994,14,42,0.87,4.45,1.8,6.37,1,0,0
395,396,45,43,0.68,0.96,25.19,2.26,1,0,0
30977,30978,36,78,3.01,2.72,59.95,7.68,1,0,0
24188,24189,53,6,8.64,1.99,44.32,1.35,1,0,0
3413,3414,28,17,0.87,2.73,33.22,1.15,1,0,0
26930,26931,25,30,9.71,0.12,23.13,4.3,1,0,0
290,292,41,26,1.49,2.45,69.05,6.26,1,0,0
2443,2444,52,37,4.18,0.12,67.42,5.55,1,0,0
14005,14006,7,68,1.27,0.03,55.67,1.31,1,0,0
1018,1019,30,10,5.68,1.16,57.01,1.58,1,0,0
19431,19433,56,86,4.27,1.11,7.27,3.41,1,0,1
21090,21091,26,28,12.45,2.9,29.4,8.13,1,0,0
17200,17201,6,73,2.74,1.38,39.78,8.27,1,0,0
2159,2160,43,81,7.11,0.9,94.25,6.15,1,0,0
13477,13478,44,36,0.74,1.98,53.07,1.26,1,0,0
1507,1508,51,91,10.7,3.35,39.99,5,1,0,0
6847,6849,19,12,5.85,0.25,24.46,1.15,1,0,0
34755,34757,44,42,10.62,2.92,30.74,0.11,1,0,0
3098,3099,8,36,11.99,2.21,75.19,1.57,1,0,0
34761,34762,45,6,0.24,2.82,35.5,1.48,1,0,0
369,370,16,61,5.93,4.26,44.98,4.26,1,0,0
24125,24126,14,36,1.68,4.42,4.85,1.39,1,0,1
11016,11017,53,17,3.31,0.83,23.59,4.92,1,0,0
6902,6903,48,27,1.55,0.74,86.89,2.27,1,0,0
12152,12153,45,66,8.78,4.04,46.52,4.95,1,0,0
8016,8017,17,99,2.47,1.01,83.67,4.06,1,0,0
32119,32120,27,37,0.95,0.98,17.19,3.94,1,0,0
24867,24868,28,19,3.88,1.64,26.25,4.76,1,0,0
17472,17473,49,10,0.17,1.62,32.59,0.83,1,0,0
26388,26389,10,0,3.26,0.52,15.94,6.64,1,0,0
15803,15804,16,63,2.62,0.8,45.29,0.85,1,0,0
34618,34619,33,11,1.05,1.12,42.26,1.28,1,0,0
9301,9302,5,9,0.79,2.48,8.76,1.44,1,1,1
2797,2798,38,13,8.78,1.49,24.22,8.98,1,0,0
14644,14645,19,60,5.4,4.06,75.26,3.81,1,0,0
26237,26238,33,12,0.81,0.68,82.12,7.68,1,0,0
22935,22936,51,67,0.49,0.68,83.24,6.66,1,0,0
31480,31481,16,38,6.47,1.1,4.26,1.5,1,0,1
1792,1793,22,84,8.25,0.87,42.31,2.27,1,0,0
22279,22280,56,77,8.6,0.05,7.19,1.04,1,0,1
14366,14367,54,37,0.92,4.05,54.65,3.55,1,0,0
29031,29032,57,48,4.24,0.2,44.06,2.31,1,0,0
9250,9251,14,26,3.52,0.65,40.77,0.64,1,0,0
33956,33957,20,10,5.2,0.46,48.11,3.29,1,0,0
10409,10410,43,33,7.41,2.18,18.84,6.91,1,0,0
34169,34170,59,27,11.98,1.45,41.74,3.3,1,0,0
3598,3599,58,73,10.43,0.85,11.45,5.87,1,0,0
23670,23671,13,54,8.67,3.46,83.48,0.57,1,0,0
9869,9871,17,2,5.45,2.54,84.42,2.25,1,0,0
28736,28737,10,58,5.8,1.04,73.02,0.12,1,0,0
21126,21127,35,43,10.15,0.66,30.29,6.21,1,0,0
15626,15627,26,2,1.2,1.03,21.83,6.68,1,0,0
21682,21683,20,23,2.42,0.89,45.77,3.8,1,0,0
17478,17479,52,11,1.89,1.6,50.61,8.61,1,0,0
14135,14136,52,28,1.86,0.52,24.41,1.27,1,0,0
5699,5700,19,67,12.89,3.56,43.2,4.88,1,0,0
20661,20662,46,75,2.41,0.82,48.87,2.75,1,0,0
31836,31837,50,30,4.85,1.65,37.05,4.2,1,0,0
30895,30896,7,46,3.84,0.08,13.14,5.23,1,0,0
1105,1106,9,11,10.78,0.98,24.6,0.64,1,0,0
6518,6519,27,12,7.49,1.58,50.98,1,1,0,0
29069,29070,19,2,12.36,0.56,6.69,1.47,1,0,1
34821,34822,22,50,1.69,0.32,75.67,6.32,1,0,0
34208,34209,20,33,0.98,1.31,18.59,0.3,1,0,0
28133,28134,32,66,0.27,0.29,33.4,0.2,1,0,0
28115,28116,12,30,4.69,0.54,65.25,3,1,0,0
3255,3256,40,2,2.26,1.71,42.89,1.42,1,0,0
1469,1470,7,26,2.39,1.24,28.14,5.59,1,0,0
9448,9449,13,8,12.23,4.6,27.38,0.5,1,0,0
31082,31083,39,47,7.11,0.27,33.06,6.72,1,0,0
18513,18514,11,0,1.2,2.28,31.37,0.11,1,0,0
8982,8983,50,46,3.77,2.39,42.46,5.03,1,0,0
7705,7706,6,47,4.7,0.07,50.56,7.56,1,0,0
952,953,17,1,1.94,0.34,11.23,0.68,1,0,1
22183,22184,34,50,2,0.38,46.68,8.05,1,0,0
17812,17813,57,41,11.39,0.08,7.49,3.2,1,0,1
13091,13092,53,8,0.61,1.39,23.58,6.52,1,0,0
29336,29337,40,58,1.74,4.68,12.43,9.63,1,0,0
5058,5059,56,97,3.6,1.96,5.63,1.9,1,0,1
27989,27990,32,43,6.31,0.22,53.82,0.81,1,0,0
3902,3903,10,39,8.27,2.9,32.3,0.89,1,0,0
17234,17235,37,33,10.3,1.12,10.5,0.46,1,0,1
28756,28757,5,43,4.59,1.04,3.97,4.84,1,1,1
22296,22297,36,79,2.18,3.83,60.66,0.65,1,0,0
17098,17099,42,17,1.43,0.15,10,1.83,1,0,1
31266,31267,43,50,4.61,2.37,43.06,0.08,1,0,0
2689,2690,59,52,2.7,1.77,26.11,1.16,1,0,0
13724,13726,54,13,9.35,0.09,31.58,1.42,1,0,0
17353,17355,47,45,1.53,1.14,18.21,4.59,1,0,0
10362,10363,41,68,4.26,2.75,53.12,6.75,1,0,0
34564,34565,21,21,4.42,0.49,66.56,2.77,1,0,0
4626,4627,38,33,0.19,0.09,28.87,3.24,1,0,0
10814,10815,19,20,5.41,1.25,7.71,1.12,1,0,1
29450,29451,10,57,7.17,1.98,64.41,1.61,1,0,0
14090,14091,57,44,6.64,0.28,7.67,4.61,1,0,1
20167,20168,58,6,0.43,1.77,0.57,4.73,1,0,1
